2023-11-13 00:09:00,317: root: INFO: BuyHold : Executing the initialize lifecycle method
2023-11-13 00:09:01,165: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2023-11-13 00:09:01,166: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-11-13 00:09:01,167: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2023-11-13 00:09:01,167: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-11-13 00:09:01,168: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 00:09:01[0m
2023-11-13 00:09:01,168: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 00:09:01,171: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 00:09:01,172: root: INFO: [32mNew market order of | 687 GOOG buy | with status unprocessed was submitted.[0m
2023-11-13 00:09:01,174: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 00:09:01[0m
2023-11-13 00:09:01,175: root: INFO: Getting historical prices for GOOG, 1 bars, 
2023-11-13 00:09:01,175: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 00:09:01,175: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 00:09:01,175: root: INFO: [32mFilled Transaction: buy 687 of GOOG at 144.47549438 USD per share[0m
2023-11-13 00:09:01,176: root: INFO: market order of | 687 GOOG buy | with status new was filled
2023-11-13 00:09:01,179: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 00:09:01,179: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2023-11-13 00:09:01,180: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 00:09:01[0m
2023-11-13 00:09:01,180: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 00:09:01[0m
2023-11-13 00:09:01,181: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 00:09:01,181: root: INFO: Current backtesting datetime 2022-01-05 09:30:00-05:00
2023-11-13 00:09:01,182: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 00:09:01[0m
2023-11-13 00:09:01,182: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 00:09:01[0m
2023-11-13 00:09:01,183: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 00:09:01,183: root: INFO: Current backtesting datetime 2022-01-06 09:30:00-05:00
2023-11-13 00:09:01,184: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 00:09:01[0m
2023-11-13 00:09:01,184: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 00:09:01[0m
2023-11-13 00:09:01,184: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 00:09:01,185: root: INFO: Current backtesting datetime 2022-01-07 09:30:00-05:00
2023-11-13 00:09:01,186: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 00:09:01[0m
2023-11-13 00:09:01,186: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 00:09:01[0m
2023-11-13 00:09:01,186: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 00:09:01,187: root: INFO: Current backtesting datetime 2022-01-08 09:30:00-05:00
2023-11-13 00:09:01,188: root: INFO: [34mBuyHold : The market is not currently open, skipping this trading iteration[0m
2023-11-13 00:09:01,189: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-11-13 00:09:01,190: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-11-13 00:09:01,190: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-11-13 00:09:01,190: root: INFO: Current backtesting datetime 2022-01-10 08:30:00-05:00
2023-11-13 00:09:01,191: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 00:09:01,192: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 00:09:01,192: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-11-13 00:09:01,193: root: INFO: Current backtesting datetime 2022-01-10 09:30:00-05:00
2023-11-13 00:09:01,193: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-11-13 00:09:01,195: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 00:09:01[0m
2023-11-13 00:09:01,195: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 00:09:01[0m
2023-11-13 00:09:01,196: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 00:09:01,196: root: INFO: Current backtesting datetime 2022-01-11 09:30:00-05:00
