2023-11-13 00:13:24,538: root: INFO: BuyHold : Executing the initialize lifecycle method
2023-11-13 00:13:25,351: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2023-11-13 00:13:25,352: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-11-13 00:13:25,353: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2023-11-13 00:13:25,353: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-11-13 00:13:25,354: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 00:13:25[0m
2023-11-13 00:13:25,354: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 00:13:25,357: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 00:13:25,358: root: INFO: [32mNew market order of | 687 GOOG buy | with status unprocessed was submitted.[0m
2023-11-13 00:13:25,360: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 00:13:25[0m
2023-11-13 00:13:25,360: root: INFO: Getting historical prices for GOOG, 1 bars, 
2023-11-13 00:13:25,360: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 00:13:25,361: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 00:13:25,361: root: INFO: [32mFilled Transaction: buy 687 of GOOG at 144.47549438 USD per share[0m
2023-11-13 00:13:25,361: root: INFO: market order of | 687 GOOG buy | with status new was filled
2023-11-13 00:13:25,365: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 00:13:25,365: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2023-11-13 00:13:25,366: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 00:13:25[0m
2023-11-13 00:13:25,366: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 00:13:25[0m
2023-11-13 00:13:25,367: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 00:13:25,367: root: INFO: Current backtesting datetime 2022-01-05 09:30:00-05:00
2023-11-13 00:13:25,368: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 00:13:25[0m
2023-11-13 00:13:25,368: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 00:13:25[0m
2023-11-13 00:13:25,369: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 00:13:25,369: root: INFO: Current backtesting datetime 2022-01-06 09:30:00-05:00
2023-11-13 00:13:25,370: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 00:13:25[0m
2023-11-13 00:13:25,370: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 00:13:25[0m
2023-11-13 00:13:25,370: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 00:13:25,371: root: INFO: Current backtesting datetime 2022-01-07 09:30:00-05:00
2023-11-13 00:13:25,372: root: INFO: [34mBuyHold : Executing the on_trading_iteration lifecycle method at 2023-11-13 00:13:25[0m
2023-11-13 00:13:25,372: root: INFO: [34mBuyHold : Trading iteration ended at 2023-11-13 00:13:25[0m
2023-11-13 00:13:25,373: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-11-13 00:13:25,373: root: INFO: Current backtesting datetime 2022-01-08 09:30:00-05:00
2023-11-13 00:13:25,374: root: INFO: [34mBuyHold : The market is not currently open, skipping this trading iteration[0m
2023-11-13 00:13:25,375: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-11-13 00:13:25,376: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-11-13 00:13:25,377: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-11-13 00:13:25,377: root: INFO: Current backtesting datetime 2022-01-10 08:30:00-05:00
2023-11-13 00:13:25,378: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 00:13:25,379: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-11-13 00:13:25,379: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
